article_id,annotator,node,ranges,tokens,label
5d04c557896a7fea06a0fbc4,B,37.0,"[[8264, 8329]]",António da Cunha Telles vê os seus projectos chumbados há 12 anos,Fact
5d04a52f896a7fea069f0921,D,44.0,"[[3422, 3503]]",investimos mais dinheiro na nossa campanha se compararmos com outras candidaturas,Fact
5cf47144896a7fea06007f8b,D,19.0,"[[3701, 3741]]",há outras soluções para a escalabilidade,Fact
5d04c4ab896a7fea06a0f966,D,3.0,"[[1050, 1175]]","ao exigir aos professores o grau de doutor para a docência, o legislador teve a preocupação de usar o advérbio “naturalmente”",Fact
5cf4719e896a7fea060082ee,D,8.0,"[[1978, 2004]]",uma condição clínica séria,Fact
5cf47306896a7fea06008adb,C,10.0,"[[4080, 4100]]",O Porto não é Lisboa,Fact
5cf46427896a7fea06ffb6fa,B,37.0,"[[5147, 5232]]","“O populismo ganha eleições”, conclusão de um estudo do jornal britânico The Guardian",Fact
5cec25a4896a7fea06b1bb32,A,30.0,"[[5173, 5222]]",nem todos são eurocépticos ou anti-União Europeia,Fact
5cf466ae896a7fea06ffdbd1,D,1.0,"[[2114, 2234]]","promessas e concessões evidentes, no que respeita à reivindicação inicial e aparentemente motivadora dos ""Gilets Jaunes""",Fact
5cf46a5e896a7fea06001906,A,28.0,"[[3462, 3488]]",posição geográfica do país,Fact
5d04c4aa896a7fea06a0f962,B,76.0,"[[5225, 5349]]",diferença que se alarga para incêndios progressivamente maiores até atingir (percentil 99) respectivamente 8459 ha e 4385 ha,Fact
5cf47924896a7fea0600da24,D,1.0,"[[104, 158]]",sou historiador e há 30 anos que estudo esses assuntos,Fact
5cf4651d896a7fea06ffbec2,D,1.0,"[[62, 161]]","tudo o que ela representa, não apenas no seu articulado como também pelo seu impacte a nível global",Fact
5cf4667a896a7fea06ffda1a,D,7.0,"[[632, 687]]",essas votações (e não pelo OE onde cumpri a disciplina),Fact
5cf461a4896a7fea06ff8b5a,D,13.0,"[[1457, 1518]]",participamos nas instituições e nos diálogos ibero-americanos,Fact
5cf45dd8896a7fea06ff4beb,B,6.0,"[[1555, 1639]]",exigências dos quadros de programação dos fundos comunitários (QREN e Portugal 2020),Fact
5cf45cd3896a7fea06ff4418,B,15.0,"[[2491, 2574]]",A dita reforma foi aprovada por 85% dos deputados do Parlamento da Catalunha (2005),Fact
5cf469ff896a7fea0600062e,D,10.0,"[[1860, 1993]]",à diminuição de circulação de conteúdos jornalísticos profissionais nas redes sociais segue-se um aumento da circulação das fake news,Fact
5cf45f25896a7fea06ff6744,A,6.0,"[[3804, 3992]]",“as alterações ao nível da legislação e políticas nacionais podem ter um impacto significativo sobre a forma como as horas de trabalho e os períodos de descanso são organizados na prática”,Fact
5cf46dd5896a7fea06004525,D,4.0,"[[898, 1000]]",um contrato de trabalho a que corresponda o mesmo valor líquido de uma bolsa custa o dobro a quem paga,Fact
5d04bcb5896a7fea06a06489,D,2.0,"[[100, 145]]",mais eventos internacionais nas nossas praias,Fact
5cf460cd896a7fea06ff8392,D,37.0,"[[6502, 6571]]",Terá agora um desafio de curto prazo que pode determinar o seu futuro,Fact
5ceb7ce4896a7fea06ab7126,D,16.0,"[[2870, 3012]]","Isto poria fim ao truque que permite que as empresas declarem os seus lucros onde quiserem, com o único objetivo de quase não pagarem impostos",Fact
5cebdf54896a7fea06aefb25,D,4.0,"[[914, 936]]",evidências científicas,Fact
5cf46811896a7fea06fff68c,D,8.0,"[[6549, 6666]]","Com o novo regime, os trabalhadores vão ter que se reformar substancialmente mais tarde, contribuir durante mais anos",Fact
5cf471b8896a7fea060083d9,D,20.0,"[[3694, 3927]]","já o programa Ciência, do tempo do ministro Mariano Gago (em que Manuel Heitor era secretário de Estado), pretendia que no final dos contratos de cinco anos, os Investigadores Ciência fossem assimilados pelos quadros das instituições",Fact
5cf47693896a7fea0600bd28,D,4.0,"[[382, 455]]",os valores com direitos televisivos e comerciais nunca foram tão elevados,Fact
5cf47065896a7fea060065b5,D,54.0,"[[4949, 5045]]","Há muitos anos, os investigadores do ex-INIC foram para as universidades – integraram os quadros",Fact
5cf476cd896a7fea0600be3f,A,9.0,"[[1691, 1700]]",marketing,Fact
5cf45e22896a7fea06ff4e2a,B,30.0,"[[5237, 5368]]","os principais investimentos em laboratórios e instalações experimentais são feitos pelos próprios países, e não pela União Europeia",Fact
5cf46846896a7fea06fff8d2,D,1.0,"[[859, 1030]]",A complexidade jurídica e dos procedimentos técnicos e administrativos influencia profundamente a actuação dos arquitectos e tem impacto directo no desenvolvimento do país,Fact
5cf46d61896a7fea0600417e,B,11.0,"[[1021, 1124]]","a emov, a empresa que dirijo, trouxe para Lisboa, no passado mês de abril, o seu serviço de car sharing",Fact
5cf45ff3896a7fea06ff6d3c,A,11.0,"[[338, 379]]",A violência no namoro tem vido a aumentar,Fact
5cf47206896a7fea06008592,C,18.0,"[[4132, 4167]]",o número de passos e toques na bola,Fact
5cf47482896a7fea0600a2cd,D,14.0,"[[1331, 1434]]","no caso destes por inexperiência e ingenuidade mesmo quando, na verdade, possuem uma ideia interessante",Fact
5cf46791896a7fea06ffe2a4,C,22.0,"[[6846, 6861]]",muitas mudanças,Fact
5cf46bc3896a7fea0600247f,D,5.0,"[[342, 420]]","os responsáveis pelas decisões finais são, normalmente, os poderes instituídos",Fact
5cf46474896a7fea06ffb98d,D,30.0,"[[3482, 3580]]",desigualdades sociais devido à precarização no mercado de trabalho e às novas plataformas digitais,Fact
5cf45e3c896a7fea06ff4efb,B,12.0,"[[2046, 2081]]",(em 2017 foram quatro vezes maiores,Fact
5d04c487896a7fea06a0f888,D,12.0,"[[6444, 6510]]","Acentuaram o espírito punitivo, com raízes na Inquisição e na PIDE",Fact
5cf4b764896a7fea06032673,B,33.0,"[[4241, 4280]]",muitas não cumprem esse requisito legal,Fact
5cf46168896a7fea06ff89a4,D,26.0,"[[10473, 10537]]","refiro-me à manutenção, para a qual não teremos verbas no futuro",Fact
5cf46220896a7fea06ff8f04,A,9.0,"[[3191, 3359]]","Mediante a adição de certas substâncias (por exemplo óxido de chumbo), consegue-se produzir peças com transparência e brilho semelhantes aos de alguns cristais naturais",Fact
5d04c4ab896a7fea06a0f966,D,4.0,"[[1181, 1194], [1220, 1284]]",sublinhar que continuariam a subsistir o sistema politécnico e o universitário,Fact
5d04ad52896a7fea069f9c0d,D,2.0,"[[1251, 1326]]","retirando-lhes poder efectivo de gestão dos jogadores, seu activo principal",Fact
5d04c505896a7fea06a0fabc,D,16.0,"[[3226, 3298]]",privilegia a utilização do automóvel em detrimento do transporte público,Fact
5cf478d6896a7fea0600d8ba,A,26.0,"[[7573, 7607]]",No horizonte está um novo pavilhão,Fact
5cf46fb5896a7fea06006266,A,9.0,"[[3319, 3416]]","as estatísticas oficiais, divulgadas no site da DGPC, apenas estão disponíveis até ao ano de 2016",Fact
5cf460db896a7fea06ff8422,B,0.0,"[[668, 728]]",os nossos automóveis estão parados muitas vezes 95% do tempo,Fact
5cf463d6896a7fea06ffb4a8,C,9.0,"[[2156, 2210]]","quando foi construída, em 1942, nem tal figura existia",Fact
5d04a52f896a7fea069f0921,A,17.0,"[[1026, 1124]]",A história do futebol do Qatar pode até ser mais recente do que a da Europa ou a da América do Sul,Fact
5cdf5913896a7fea063f2d16,B,32.0,"[[2744, 2833]]",a capacidade de resposta dos cuidados de saúde primários nesta área encontra-se diminuída,Fact
5cf47133896a7fea06007efc,D,38.0,"[[4391, 4469]]",hoje em dia a autenticidade do Porto está-se a destruir a um ritmo exponencial,Fact
5cf45f88896a7fea06ff6a13,B,4.0,"[[2429, 2648]]","Decreto-Lei n.º 37/2019, de 15 de março, que estabelece que cabe à Autoridade de Supervisão de Seguros e Fundos de Pensões (ASF) fiscalizar os órgãos sociais da Associação Mutualista Montepio e a avaliação da idoneidade",Fact
5cf45c47896a7fea06ff3f2d,B,10.0,"[[2265, 2317]]",autorizam-se turmas com um número diminuto de alunos,Fact
5cf47a54896a7fea0600df99,C,30.0,"[[5862, 5891]]",Novas mobilidades já andam aí,Fact
5cefd3d4896a7fea06d57241,B,15.0,"[[1413, 1523]]",os seus pais arriscam importar uma substância que nenhuma entidade reguladora sabe muito bem se é legal ou não,Fact
5cf45c2c896a7fea06ff3e2a,B,18.0,"[[3195, 3268]]",O índice de envelhecimento e de dependência de idosos é o maior de sempre,Fact
5cf45f88896a7fea06ff6a13,B,16.0,"[[4168, 4202]]",O da trabalhadora da loja de roupa,Fact
5d04a8d7896a7fea069f6997,A,3.0,"[[1597, 1767]]","Em 1958, trinta e dois jogadores de origem argelina abandonaram a França e os clubes em que jogavam e constituíram a “seleção” da Frente de Libertação Nacional da Argélia",Fact
5cef7f74896a7fea06d223f7,D,46.0,"[[4284, 4315]]",o espanhol com 534 em 30 países,Fact
5cf476cd896a7fea0600be3f,B,1.0,"[[1326, 1458]]","a sua agregação e processamento por algoritmos (isto é, processos de cálculo através de computadores) constitui um bem muito valioso",Fact
5ce43ca4896a7fea06697d6f,B,26.0,"[[2915, 3071]]","A atividade a que nos dedicamos utiliza, como muitas outras, água na manufatura dos produtos que comercializamos, embora em menor grau que outras indústrias",Fact
5cf46b82896a7fea060022c1,C,10.0,"[[4857, 5058]]","as convenções internacionais de direitos humanos a que Portugal se vincula vigoram automaticamente na ordem jurídica interna e, no entendimento quase unânime, prevalecem sobre as próprias leis internas",Fact
5cf46a5e896a7fea06001906,D,6.0,"[[1679, 1753]]",a paisagem política europeia atual dita outra reação: aceitação silenciosa,Fact
5cf462a3896a7fea06ff92be,D,14.0,"[[3858, 3982]]","a Amazónia ser parte de um contínuo processo de renovação de sua colonização, que não terminou com a independência do Brasil",Fact
5cf45e23896a7fea06ff4e2f,D,39.0,"[[5568, 5600]]",ainda subsistem minorias rituais,Fact
5cdda524896a7fea062dfaac,D,11.0,"[[1541, 1757]]","se registaram máximos históricos no número de veículos produzidos – cerca de 295 mil, sendo que 97% foi destinado à exportação –, bem como na indústria de componentes – 11,5 mil milhões de euros em volume de negócios",Fact
5cf46427896a7fea06ffb6fa,A,41.0,"[[3724, 3739], [3807, 3812]]",O analfabetismo recua,Fact
5cf45e1f896a7fea06ff4e0c,B,2.0,"[[1149, 1265]]","Na época de Fevereiro/Março, a costa moçambicana é regularmente atingida por ciclones, de maior ou menor intensidade",Fact
5d04c557896a7fea06a0fbc4,B,15.0,"[[5900, 5944]]",são os que mais beneficiam dos apoios do ICA,Fact
5cf46046896a7fea06ff6fe1,D,2.0,"[[343, 501]]","ao mesmo tempo, os bloquistas apagam rapidamente posts antigos do seu website (esquerda.net), para poderem agora dizer que nunca apoiaram o regime venezuelano",Fact
5cf45db6896a7fea06ff4b05,B,6.0,"[[580, 592]]",1640 feridos,Fact
5cf46196896a7fea06ff8b01,A,23.0,"[[3545, 3597]]",saem nessa estação para comutarem para a linha Verde,Fact
5cf47286896a7fea06008819,C,18.0,"[[966, 988]]",uma Supertaça europeia,Fact
5cf46673896a7fea06ffd9e4,C,24.0,"[[976, 1015]]",conseguiu pagar perto de 0% de impostos,Fact
5d04a52f896a7fea069f0921,D,26.0,"[[2308, 2405]]",tanto os Estados Unidos como o Japão e a Coreia do Sul sediaram recentemente o Mundial de Futebol,Fact
5d04c50d896a7fea06a0fad5,B,11.0,"[[2997, 3093]]","Antes de mais as pessoas com deficiência têm direito, como quaisquer outras, a praticar desporto",Fact
5cf472a7896a7fea060088d0,D,9.0,"[[1883, 1921]]",a maneira como organizam as suas vidas,Fact
5cf45ba6896a7fea06ff2a6f,D,18.0,"[[4049, 4114]]",reconhecidas desde os Gregos como estando na base da ordem social,Fact
5d04c487896a7fea06a0f888,C,20.0,"[[8215, 8353]]","A análise e a hierarquização feitas por Robert Ricard não tiveram em vista abranger os governos dos últimos vinte, trinta ou quarenta anos",Fact
5cf46474896a7fea06ffb98d,D,27.0,"[[3299, 3467]]",as forças europeias conservadoras têm vindo a resistir com o argumento de que o problema não é assim tão dramático ou de que todos devem arcar com o aumento de impostos,Fact
5cf464a8896a7fea06ffbb46,B,35.0,"[[3885, 4047]]","Em Janeiro de 1933, o NSBO tinha cerca de 300 mil membros, em comparação com um milhão de sindicalistas cristãos e mais de quatro milhões de sindicalistas livres”",Fact
5cf45d26896a7fea06ff46b3,C,1.0,"[[476, 524]]","A Bíblia termina com uma revelação, o Apocalipse",Fact
5cf45e22896a7fea06ff4e2a,D,10.0,"[[5345, 5416]]","não pela União Europeia, que gere um orçamento comparativamente pequeno",Fact
5cf45bce896a7fea06ff2b7a,B,8.0,"[[2111, 2183]]","já foram mortas pelo menos 15 mulheres e uma menina em Portugal, em 2019",Fact
5cf46dce896a7fea060044ea,B,3.0,"[[0, 106]]","O Douro é um rio que tem as margens escarpadas no tramo final do seu curso, algo muito raro, ou até, único",Fact
5cf46de3896a7fea0600458c,B,1.0,"[[766, 855]]","o sistema de ciência, tecnologia e ensino superior (SCTES) é alimentado à força de bolsas",Fact
5cf469b4896a7fea0600041f,D,25.0,"[[2876, 2896]]",31 processos em 2016,Fact
5cf45f4e896a7fea06ff684a,D,1.0,"[[1606, 1765]]","apresenta uma preocupante tendência de redução e de abastecimento da cadeia de valor, sendo necessário desenvolver políticas específicas para a sua recuperação",Fact
5cf4699b896a7fea06000352,D,3.0,"[[1166, 1294]]","Esta medida não resolve, isoladamente, as dificuldades do sistema público e o estado crítico de falta de poupança para a reforma",Fact
5cf47306896a7fea06008adb,D,5.0,"[[507, 573]]",São Bento ficou também votada ao esquecimento pela Câmara do Porto,Fact
5cf45b89896a7fea06ff2999,B,0.0,"[[0, 99]]","A menos de 50 dias para as eleições europeias, “cá por casa” ainda pouco ou nada se debate a Europa",Fact
5cf45c2c896a7fea06ff3e2a,D,2.0,"[[992, 1099]]",Os portugueses precisam de um documento que defina os princípios e a matriz das políticas públicas em Saúde,Fact
5d04c544896a7fea06a0fb82,A,23.0,"[[9263, 9367]]",tivemos mais classificações entre os 15/16 melhores (do tal mundo) do que alguma vez havíamos conseguido,Fact
5cf4609b896a7fea06ff7248,A,7.0,"[[2674, 2737]]","desenvolve-se, com dinâmica alta, a infraestrutura da República",Fact
5cf471b8896a7fea060083d9,D,22.0,"[[4102, 4135]]",a FCT não divulgou dados oficiais,Fact
5cf46dce896a7fea060044ea,A,1.0,"[[0, 74]]",O Douro é um rio que tem as margens escarpadas no tramo final do seu curso,Fact
5cf466c3896a7fea06ffdc74,D,0.0,"[[3494, 3641]]","Nos dias de hoje, a comunidade científica, constituída por indivíduos crentes e não crentes, tende a privilegiar o diálogo entre ciência e religião",Fact
5cf465dd896a7fea06ffd52d,D,3.0,"[[680, 830]]",ele apenas é necessário quando se pretenda a constituição pela transformação (do clube) ou por personalização jurídica de equipa desportiva (do clube),Fact
5cf47420896a7fea0600a11b,D,14.0,"[[1473, 1616]]","Acusados e testemunhas passaram a usar a corte como um palco privilegiado para revelar o que supostamente ocorre no futebol, muito além da bola",Fact
5d04be5c896a7fea06a07cba,B,12.0,"[[2279, 2299]]",sob pena de perjúrio,Fact
5cf45ca9896a7fea06ff42fb,C,1.0,"[[432, 471]]",Nenhuma dessas previsões se concretizou,Fact
5cf46220896a7fea06ff8f04,B,15.0,"[[2996, 3057]]","Falar dum “vidro cristal” é assim uma contradição, um oximoro",Fact
5cf4615e896a7fea06ff894d,C,23.0,"[[3533, 3548]]",cada voto conta,Fact
5cf46427896a7fea06ffb6fa,B,36.0,"[[5249, 5358]]","hoje, um em cada quatro europeus vota num partido populista, três vezes mais eleitores do que há duas décadas",Fact
5cf472a7896a7fea060088d0,D,8.0,"[[1853, 1881]]",a existência de várias salas,Fact
5cf465b6896a7fea06ffd37d,A,0.0,"[[1957, 2029]]","""revolução"" é um termo frequente na literatura sobre os direitos humanos",Fact
5cefd3d4896a7fea06d57241,D,1.0,"[[0, 122]]",Passaram mais de 300 dias desde que a Assembleia da República aprovou a regulamentação da utilização da cannabis medicinal,Fact
5cf46103896a7fea06ff85a8,D,4.0,"[[5106, 5229]]","A participação política e o protesto são coisas de uns poucos, quase sempre os mesmos, quando não profissionais de carreira",Fact
5cf45adb896a7fea06ff24e3,D,39.0,"[[2328, 2340]]",desregulação,Fact
5cdda524896a7fea062dfaac,D,10.0,"[[2656, 2890]]","os veículos têm que ser mais ecológicos, mas também mais autónomos – através dos sistemas de apoio à condução e até não dependentes do condutor –, mais conectados – com a partilha de informações em rede entre veículos – e mais seguros",Fact
5cf4b764896a7fea06032673,D,30.0,"[[5293, 5340]]",esse número esconde informação muito pertinente,Fact
5cf45c0c896a7fea06ff3d04,A,40.0,"[[4189, 4278]]",a garantia de mais e melhor água para zonas que já hoje em dia regam a partir do rio Tejo,Fact
5cf45c4e896a7fea06ff3f82,B,11.0,"[[2069, 2287]]","A Resolução n.º 1/2018 da Assembleia da República, aprovada pelo PS, PCP, PEV, BE e PAN, com a abstenção de PSP e CDS, “recomenda ao Governo a contagem de todo o tempo de serviço para efeitos de progressão na carreira”",Fact
5cf469bf896a7fea06000481,D,1.0,"[[775, 896]]","Quando zelamos pela saúde destes ecossistemas, estamos a perpetuar o futuro das actividades económicas que deles dependem",Fact
5cf45ea1896a7fea06ff6237,D,14.0,"[[2868, 2898]]",alcance de todas estas medidas,Fact
5cf46ac9896a7fea06001d10,D,2.0,"[[4445, 4520]]",a linguagem e volumetria escolhidas pela dupla de arquitectos não o permite,Fact
